ndate;c4_q;c5_q;c6_q;c7_q;c8_q;rtp;T;P;U;ff;ff10;Td;RRR;Wg;so2_n;so2_m;so2_ug
2017-11-12 15:10:00;0;0;15706.9560709635;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0211407652047152;0;0.40599998831749
2017-11-12 15:12:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0147336489288136;0;0.40599998831749
2017-11-12 15:14:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0134729909788196;0;0.40599998831749
2017-11-12 15:16:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0135909613066663;0;0.40599998831749
2017-11-12 15:18:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0131013418237368;0;0.40599998831749
2017-11-12 15:20:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0186600640881807;0;0.40599998831749
2017-11-12 15:22:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0170029039649914;0;0.40599998831749
2017-11-12 15:24:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0231812317001944;0;0.40599998831749
2017-11-12 15:26:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0247605548085024;0;0.40599998831749
2017-11-12 15:28:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0255405133434882;0;0.40599998831749
2017-11-12 15:30:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0252286934914688;0;0.40599998831749
2017-11-12 15:32:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0238115518198659;0;0.40599998831749
2017-11-12 15:34:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0233500246501838;0;0.40599998831749
2017-11-12 15:36:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0249985678276668;0;0.40599998831749
2017-11-12 15:38:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00663900397097071;0;0.40599998831749
2017-11-12 15:40:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 15:42:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0206842366062726;0;0.40599998831749
2017-11-12 15:44:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0327428091783077;0;0.40599998831749
2017-11-12 15:46:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0349208516844859;0;0.40599998831749
2017-11-12 15:48:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0339717598243927;0;0.40599998831749
2017-11-12 15:50:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0323613182486345;0;0.40599998831749
2017-11-12 15:52:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0298245303332806;0;0.40599998831749
2017-11-12 15:54:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0290241114019106;0;0.40599998831749
2017-11-12 15:56:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0278106695196281;0;0.40599998831749
2017-11-12 15:58:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0282112588640302;0;0.40599998831749
2017-11-12 16:00:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0271278554418435;0;0.40599998831749
2017-11-12 16:02:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0274825849880775;0;0.40599998831749
2017-11-12 16:04:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.027530158086059;0;0.40599998831749
2017-11-12 16:06:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0274628236889839;0;0.40599998831749
2017-11-12 16:08:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0267426122445613;0;0.40599998831749
2017-11-12 16:10:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0291962966478119;0;0.40599998831749
2017-11-12 16:12:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0300193314673379;0;0.40599998831749
2017-11-12 16:14:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.025661537447013;0;0.40599998831749
2017-11-12 16:16:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0211477695032954;0;0.40599998831749
2017-11-12 16:18:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0065271574848642;0;0.40599998831749
2017-11-12 16:20:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00022966085622708;0.000647103119020661;0.40599998831749
2017-11-12 16:22:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00558496760980537;0.0156135812091331;0.40599998831749
2017-11-12 16:24:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00797422910885265;0.0190406867070124;0.40599998831749
2017-11-12 16:26:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0100855661323294;0.0213271975982934;0.40599998831749
2017-11-12 16:28:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00692896094017973;0.0249327273651337;0.40599998831749
2017-11-12 16:30:00;0;15862.944124349;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00729175377637148;0.0237444509286433;0.40599998831749
2017-11-12 16:32:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00750231881005069;0.024244662374258;0.40599998831749
2017-11-12 16:34:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00847906327495972;0.0229588221680994;0.40599998831749
2017-11-12 16:36:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00741680111580839;0.0226895038348933;0.40599998831749
2017-11-12 16:38:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0067877495350937;0.0245148060532908;0.40599998831749
2017-11-12 16:40:00;0;0;4959.81619466146;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00597177910773704;0.0201950551864381;0.40599998831749
2017-11-12 16:42:00;0;0;41321.0589192708;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00469113991906246;0.0125937180360779;0.40599998831749
2017-11-12 16:44:00;0;0;46394.9798177083;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00109564772962282;0;0.40599998831749
2017-11-12 16:46:00;0;0;26119.8691650391;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00136319043425222;0;0.40599998831749
2017-11-12 16:48:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00177801505972942;0;0.40599998831749
2017-11-12 16:50:00;0;407.527848307292;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00120408941681186;0;0.40599998831749
2017-11-12 16:52:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00336877613638838;0;0.40599998831749
2017-11-12 16:54:00;0;12354.7674153646;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00616621334726612;0;0.40599998831749
2017-11-12 16:56:00;0;7728.88653157552;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00605382573169967;0;0.40599998831749
2017-11-12 16:58:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0054204502220576;0;0.40599998831749
2017-11-12 17:00:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00582844497791181;0;0.40599998831749
2017-11-12 17:02:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0046543469109262;0;0.40599998831749
2017-11-12 17:04:00;0;13939.6232259115;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00470758821660032;0;0.40599998831749
2017-11-12 17:06:00;0;18418.2850830078;14667.7733561198;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.000567595303679506;0.000211397473079463;0.40599998831749
2017-11-12 17:08:00;0;28867.4482747396;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00296187213777254;0.00757333387155086;0.40599998831749
2017-11-12 17:10:00;0;48831.9804361979;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:12:00;0;49885.4405273438;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:14:00;0;50462.3667317708;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00159160276719679;0.124178791294495;0.40599998831749
2017-11-12 17:16:00;0;50936.1638346354;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00586079196073115;0.276851751531164;0.40599998831749
2017-11-12 17:18:00;0;51432.6900065104;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00989465045277029;0.508557061851025;0.40599998831749
2017-11-12 17:20:00;0;51483.0477539062;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00615912002200882;0.954730402926604;0.40599998831749
2017-11-12 17:22:00;0;49593.2110026042;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00159806780672322;1.52656373480956;0.40599998831749
2017-11-12 17:24:00;0;50554.7665039062;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.95083568791548;0.40599998831749
2017-11-12 17:26:00;0;45291.1210611979;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.97031631171703;0.40599998831749
2017-11-12 17:28:00;0;41696.4125;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86787855227788;0.40599998831749
2017-11-12 17:30:00;0;39760.3333658854;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86733714739482;0.40599998831749
2017-11-12 17:32:00;0;23686.4193277995;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.000422805780544877;1.86606905361017;0.40599998831749
2017-11-12 17:34:00;0;31188.577750651;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86632964114348;0.40599998831749
2017-11-12 17:36:00;0;23622.7235351562;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86627334753672;0.40599998831749
2017-11-12 17:38:00;0;27882.905485026;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86596278150876;0.40599998831749
2017-11-12 17:40:00;0;40370.7030924479;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;1.86583446164926;0.40599998831749
2017-11-12 17:42:00;0;30425.4393066406;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0.736263858736493;0.40599998831749
2017-11-12 17:44:00;0;29402.8509277344;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0150669222542395;0;0.40599998831749
2017-11-12 17:46:00;0;44226.1273763021;376.72158203125;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:48:00;0;30240.9677083333;30426.5847086589;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:50:00;0;27968.7569173177;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:52:00;0;40911.8008463542;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 17:54:00;0;31803.9462239583;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00550676139537245;0;0.40599998831749
2017-11-12 17:56:00;0;25766.4704427083;25867.3994873047;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0212233459111303;8.45897089069088E-05;0.40599998831749
2017-11-12 17:58:00;0;35052.5201822917;42711.1542317708;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0215347635947789;0;0.40599998831749
2017-11-12 18:00:00;0;30459.860546875;42864.8646158854;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0209616497081394;0;0.40599998831749
2017-11-12 18:02:00;0;31392.0195638021;41244.8680989583;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.020475689570109;0;0.40599998831749
2017-11-12 18:04:00;0;32451.025016276;38512.07578125;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0230342340267574;0;0.40599998831749
2017-11-12 18:06:00;0;33559.2862141927;36278.8940755208;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0275885589187965;0;0.40599998831749
2017-11-12 18:08:00;0;36180.6153320313;34536.6777994792;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0261131097950662;0;0.40599998831749
2017-11-12 18:10:00;0;38528.5156575521;34437.4348958333;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0266063866205513;0;0.40599998831749
2017-11-12 18:12:00;0;41070.3843424479;31277.1708496094;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0245929519956311;0;0.40599998831749
2017-11-12 18:14:00;0;42180.6172851563;36545.9990885417;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0246155273867771;0;0.40599998831749
2017-11-12 18:16:00;0;38596.5310546875;20897.0025878906;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0229598433633024;0;0.40599998831749
2017-11-12 18:18:00;0;603.202026367188;34302.7803710938;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0262241946300492;0;0.40599998831749
2017-11-12 18:20:00;0;47693.1717122396;27867.3746582031;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0264759805208693;0;0.40599998831749
2017-11-12 18:22:00;0;11156.2667154948;34766.8169759115;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0291365277875836;0;0.40599998831749
2017-11-12 18:24:00;0;4838.19892578125;32231.8706542969;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0278757446755966;0;0.40599998831749
2017-11-12 18:26:00;0;49206.1048177083;29426.5490885417;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0274126355225841;0;0.40599998831749
2017-11-12 18:28:00;0;31277.423445638;33563.4473470052;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0287590665742755;0;0.40599998831749
2017-11-12 18:30:00;0;40794.688688151;23163.631233724;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0281702865536014;0;0.40599998831749
2017-11-12 18:32:00;0;40452.4935872396;26826.7910644531;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.031308202445507;0;0.40599998831749
2017-11-12 18:34:00;0;32570.9766113281;29107.3700032552;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0283849086457243;0;0.40599998831749
2017-11-12 18:36:00;0;39691.2465657552;30697.213655599;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0321371603136261;0;0.40599998831749
2017-11-12 18:38:00;0;40320.3784830729;25271.0262207031;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0341068006586283;0;0.40599998831749
2017-11-12 18:40:00;0;39132.4414713542;27661.948811849;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0327768960113948;0;0.40599998831749
2017-11-12 18:42:00;0;44719.9899414063;11423.9555826823;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0315312935737893;0;0.40599998831749
2017-11-12 18:44:00;0;45875.7311197917;23266.4913736979;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0301650310323263;0;0.40599998831749
2017-11-12 18:46:00;0;48637.6450195313;27158.1283691406;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0319217424218853;0;0.40599998831749
2017-11-12 18:48:00;0;49655.5441080729;28667.1659179687;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0299722189161306;0;0.40599998831749
2017-11-12 18:50:00;0;50592.8724283854;28291.0034342448;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0326816744559134;0;0.40599998831749
2017-11-12 18:52:00;0;50275.0439127604;31213.0990234375;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0336396628525108;0;0.40599998831749
2017-11-12 18:54:00;0;49941.3402994792;32742.6061848958;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0332979678176343;0;0.40599998831749
2017-11-12 18:56:00;0;32496.2680338542;34621.0836751302;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.032267486754184;0;0.40599998831749
2017-11-12 18:58:00;0;0;37090.4362304688;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0311917376782124;0;0.40599998831749
2017-11-12 19:00:00;0;0;37160.347265625;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0319993031288808;0;0.40599998831749
2017-11-12 19:02:00;0;0;36676.0249023438;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.030893742844152;0.00112829739227891;0.40599998831749
2017-11-12 19:04:00;0;0;35538.9216145833;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0329270980553702;0;0.40599998831749
2017-11-12 19:06:00;0;0;32159.8543782552;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0353649323262895;0;0.40599998831749
2017-11-12 19:08:00;0;0;23454.9006998698;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0332390125220021;0;0.40599998831749
2017-11-12 19:10:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0303197877869631;0;0.40599998831749
2017-11-12 19:12:00;0;0;23812.4714355469;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0315123214541624;0;0.40599998831749
2017-11-12 19:14:00;0;0;36832.7932942708;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0300193501791606;0;0.40599998831749
2017-11-12 19:16:00;0;0;36437.6142903646;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.026342464890331;0;0.40599998831749
2017-11-12 19:18:00;0;0;35014.9844726563;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0195398828014731;0;0.40599998831749
2017-11-12 19:20:00;0;0;32693.0328125;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00728147084203859;0;0.40599998831749
2017-11-12 19:22:00;0;0;29946.555061849;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0110761374545594;0;0.40599998831749
2017-11-12 19:24:00;0;0;28677.067578125;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0103325884944449;0;0.40599998831749
2017-11-12 19:26:00;0;0;2787.32664388021;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.010443241118143;0;0.40599998831749
2017-11-12 19:28:00;0;243.3056640625;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00651446427218616;0;0.40599998831749
2017-11-12 19:30:00;0;12334.4487955729;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0103621626428018;0;0.40599998831749
2017-11-12 19:32:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00735335595284899;0;0.40599998831749
2017-11-12 19:34:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00449240420324107;0;0.40599998831749
2017-11-12 19:36:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0065018987438331;0;0.40599998831749
2017-11-12 19:38:00;0;0;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00709425217161576;0;0.40599998831749
2017-11-12 19:40:00;0;0;30956.1385091146;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00952639593742788;0;0.40599998831749
2017-11-12 19:42:00;0;0;35095.2532226562;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0156197285667683;0;0.40599998831749
2017-11-12 19:44:00;0;0;34765.9478515625;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.015498552719752;0;0.40599998831749
2017-11-12 19:46:00;0;0;30117.1553873698;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00914979759448518;0;0.40599998831749
2017-11-12 19:48:00;0;0;9608.13548177083;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0126694035250694;0;0.40599998831749
2017-11-12 19:50:00;0;126.491731770833;33309.6198893229;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0108239228837192;0;0.40599998831749
2017-11-12 19:52:00;0;34649.8465250651;24708.1329915365;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0133644223756467;0;0.40599998831749
2017-11-12 19:54:00;0;20268.5625651042;22696.4661946615;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0134721785938988;0;0.40599998831749
2017-11-12 19:56:00;0;55775.9748697917;22694.0779296875;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0170052697028344;0;0.40599998831749
2017-11-12 19:58:00;0;53586.9810872396;26765.0899739583;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0127960589015856;0;0.40599998831749
2017-11-12 20:00:00;0;52976.0143229167;21621.5696451823;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0137280751640598;0;0.40599998831749
2017-11-12 20:02:00;0;50198.7901692708;25080.0208821615;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0119791303218032;0;0.40599998831749
2017-11-12 20:04:00;0;48150.2057617188;27374.0390950521;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0164668871167426;0;0.40599998831749
2017-11-12 20:06:00;0;49748.0708007813;24549.4789713542;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0140439194627106;0;0.40599998831749
2017-11-12 20:08:00;0;49405.1123046875;25689.3465494792;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0174810644860069;0;0.40599998831749
2017-11-12 20:10:00;0;48611.3039713542;29074.2921549479;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0137621978685881;0;0.40599998831749
2017-11-12 20:12:00;0;50332.4506510417;26715.4694986979;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0139186986722052;0;0.40599998831749
2017-11-12 20:14:00;0;48972.3376302083;27639.3996419271;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0174351671322559;0;0.40599998831749
2017-11-12 20:16:00;0;45936.7874348958;27704.5418619792;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0178440830282246;0;0.40599998831749
2017-11-12 20:18:00;0;36874.9957356771;28426.65234375;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0156122421069692;0;0.40599998831749
2017-11-12 20:20:00;0;32582.4521972656;27654.7755208333;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0152930404835691;0;0.40599998831749
2017-11-12 20:22:00;0;28226.3144938151;18454.1081624349;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0142141774529591;0;0.40599998831749
2017-11-12 20:24:00;0;34475.9500325521;13088.3507161458;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0159271024477979;0;0.40599998831749
2017-11-12 20:26:00;0;35176.4392903646;24312.7232828776;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0151085875928402;0;0.40599998831749
2017-11-12 20:28:00;0;41512.6168294271;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0128802680488055;0;0.40599998831749
2017-11-12 20:30:00;0;45746.8901041667;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0147853266137342;0;0.40599998831749
2017-11-12 20:32:00;0;50003.3965820313;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0160760023243104;0;0.40599998831749
2017-11-12 20:34:00;0;51483.6517252604;0;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0159792050719261;0;0.40599998831749
2017-11-12 20:36:00;0;49066.1586914063;21812.3121419271;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0146388728792469;0;0.40599998831749
2017-11-12 20:38:00;0;49600.005859375;27905.7948079427;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0154608569573611;0;0.40599998831749
2017-11-12 20:40:00;0;49249.7124348958;29941.5549153646;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0148091859727477;0;0.40599998831749
2017-11-12 20:42:00;0;53334.1860026042;2217.21186523438;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 20:44:00;0;34829.5232421875;20216.3078776042;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 20:46:00;0;0;25634.7024414063;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 20:48:00;0;0;19299.6291829427;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00175682900783916;0.0103505761673053;0.40599998831749
2017-11-12 20:50:00;0;0;27022.3149088542;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.00239484448296328;0.00853066502604634;0.40599998831749
2017-11-12 20:52:00;0;11724.1867838542;34168.6451822917;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0;0;0.40599998831749
2017-11-12 20:54:00;0;54854.1650390625;20848.5380045573;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0157833435184633;0;0.40599998831749
2017-11-12 20:56:00;0;57349.2843424479;15694.7583170573;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0130818799991782;0;0.40599998831749
2017-11-12 20:58:00;0;56705.7078450521;23685.0974690755;0;0;2;1.2;748.7;84;7;10;-1.2;0;135;0.0145094790185491;0;0.40599998831749
2017-11-12 21:00:00;0;56127.5521484375;23970.3185546875;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0113068492151797;0;0.40599998831749
2017-11-12 21:02:00;0;21866.3284098307;17901.5416748047;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0132899618241936;0;0.40599998831749
2017-11-12 21:04:00;0;49246.8125325521;16451.3481282552;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0116255018860102;0;0.40599998831749
2017-11-12 21:06:00;0;30951.6147786458;20102.9916503906;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0101338677030678;0;0.40599998831749
2017-11-12 21:08:00;0;34830.0447428385;19025.1849934896;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0175883850936467;0;0.40599998831749
2017-11-12 21:10:00;0;27885.8097981771;27149.176936849;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0192608748485024;0;0.40599998831749
2017-11-12 21:12:00;0;35648.0920735677;29881.1975097656;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0179184220032766;0;0.40599998831749
2017-11-12 21:14:00;0;24153.8018717448;24281.6050455729;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0138633238074059;0;0.40599998831749
2017-11-12 21:16:00;0;34251.7349772135;23366.2530761719;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0156165832653642;0;0.40599998831749
2017-11-12 21:18:00;0;28548.2043457031;25126.3819010417;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0210093866645669;0;0.40599998831749
2017-11-12 21:20:00;0;29529.2249023438;25842.3094238281;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.026076414102378;0;0.40599998831749
2017-11-12 21:22:00;0;33446.2973470052;25346.103499349;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.0180042817334955;0;0.40599998831749
2017-11-12 21:24:00;0;36314.5021158854;24984.8165364583;0;0;2;1.6;749.8;86;2;3;-0.5;0;248;0.00960178150174518;0;0.40599998831749
